Dumbbell Shoulder Press|Front Delt|Deltoid, Anterior|Dumbbell|Position dumbbells to each side of shoulders with elbows below wrists.Press dumbbells upward until arms are extended overhead. Lower to sides of shoulders and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Block Pull|Glute|Latissmus Dorsi|Barbell|With barbell on blocks, position feet shoulder width or slightly narrower beneath bar. Squat down and grasp bar with shoulder width or slightly wider overhand or mixed grip.Lift bar by extending hips and knees to full extension. Pull shoulders back at top of lift if rounded. Return and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Kneeling Glute Kickback|Glute|Gluteus Maximus|Glute Kickback|Kneel on machine by placing one knee on lower pad. Rest torso on middle pad, place forearms on padded arm rest, and grip handles. Position other foot of other leg up to lever platform.Push platform back by extending leg back. Return leg to original position and repeat. Continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lunging Hip Flexor Stretch|Hip Flexors|Iliopsoas|Stretch|Lunge with one foot far behind other foot.Squat down with chest high, straightening hip of rear leg by pushing hips down and forward. Hold stretch. Repeat with opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Single Leg Split Squat|Quads|Quadriceps|Dumbbell|Stand with dumbbells grasped to sides facing away from bench. Extend leg back and place top of foot on bench.Squat down by flexing knee and hip of front leg until knee of rear leg is almost in contact with floor. Return to original standing position by extending hip and knee of forward leg and repeat. Continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Incline Crunch (arms down)|Abs|Rectus Abdominis|Body Weight|Hook feet under foot brace and lie supine on incline board with hips bent. Extend arms down to sides or cross arms on chest.Flex waist to raise upper torso from bench. Keep low back on bench and raise torso up as high as possible. Return until back of shoulders contact incline board. Repeat.If no knee support is built in to incline board, ball can be placed under legs. Hip and knee flexors may be involved as stabilizers if incline is steep and no calf support is used. See|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Hip Abduction|Abductors|Gluteus Medius|Cable|Stand in front of low pulley facing to one side. Attach cable cuff to far ankle. Step out away from stack and grasp ballet bar. Stand on near foot and allow far leg to cross in front.Move leg to opposite side of low pulley by abduction hip. Return and repeat. Turn around and continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Twisting Overhead Press|Front Delt|Deltoid, Anterior|Cable|Stand beside low to medium height pulley. Grasp cable stirrup. Position stirrup to front of shoulder with elbow down to side. Place opposite hand on hip. With feet wide apart, squat down slightly.Rotate body away from pulley and straighten legs while pushing stirrup diagonally upward toward opposite side of body. Return to original position and repeat.Internal rotation of far hip (opposite side with resistance) is much greater than spinal rotation.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Sled 45° Calf Press|Calf|Gastrocnemius|Sled|Sit on seat with back on padded support. Place feet on platform. Grasp handles to sides and extend hips and knees. Place toes and balls of feet on lower portion of platform with heels and arches extending off.Push sled by extending ankles as far as possible. Return by bending ankles until calves are stretched. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Twist|Obliques|Obliques|Cable (|Grasp stirrup from shoulder height cable pulley with both hands. Step and turn lower body away from pulley until near arm is horizontal and straight. Position feet wide apart facing away from pulley, furthest foot further away from pulley. Raise heel of nearest foot off floor. Bend knees of both legs slightly. Place far hand over other hand or interlace fingers.Keeping arms straight, rotate torso to opposite side until cable makes contact with shoulder. Return to original position and repeat. Continue with opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Single Leg Split Squat|Quads|Quadriceps|Cable|Facing away from bench, stand between two very low pulleys with shoulder width or narrower stance. Squat down and grasp stirrup attachments to each side. Stand upright with arms straight down to sides. Extend leg back and place top of foot on bench.Squat down by flexing knee and hip of front leg until knee of rear leg is almost in contact with floor. Return to original standing position by extending hip and knee of forward leg. Repeat. Continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Ulnar Deviation|Wrist Flexors|Flexor Carpi Ulnaris|Dumbbell|Grasp half loaded dumbbell with plate on pinkie side. Position arm down to side.Bend wrist so weighted side is pulled upward. Lower until weighted side is pointing downward. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Reverse Hyper-extension (plate loaded)|Glute|Gluteus Maximus|Lever (plate loaded)|Place one leg in strap so it is positioned above ankle. Step up onto step built on side of apparatus with other foot. Lay torso and waist on bench and grasp handles. Place stepping foot inside of strap, just in front of leg already in strap. Position legs side by side. Feet should be above floor with legs hanging straight down.Raise lever by extending hips as high as possible with legs nearly straight. Lower legs to original position. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Seated High Row|Back|Trapezius, Middle|Seated Rows|Sit slightly forward on bench or platform in order to   grasp cable attachment. Place feet on vertical platform. Slide hips back positioning knees with slight bend. Allow weight on cable to pull torso forward while stretching arms and shoulders upward.Pull cable attachment to waist and lean back slightly. Pull shoulders back and push chest forward while arching back. Return until torso, arms, and shoulders pulled forward. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Suspended Pull-up|Lats|Latissimus Dorsi|Suspension|Grasp high suspension handles.Pull body up until neck reaches height of hands. Lower body until arms and shoulders are fully extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Sled Lying Reverse Calf Press|Shin|Tibialis Anterior|Sled|Position sled away from platform. Lie supine on sled with shoulders against pad and place feet very high on platform. Grasp handles to sides and straighten knees.Pull forefoot back toward body as far as possible while pushing platform with heels. Return feet down to platform and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever One Arm Shoulder Press (plate loaded)|Front Delt|Deltoid, Anterior|Lever (plate loaded)|Stand to one side, near loaded end of barbell, opposite of landmine lever. Lift end of barbell and position near shoulder with underhand grip. Stand with feet far apart (leg on same side of loaded arm is back and opposite leg is forward and bent).Press end of barbell upward and forward until arm is extended. Lower to shoulder and repeat. Repeat with opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Floor Press|Chest|Pectoralis Major, Sternal|Barbell|Lie supine on floor at base of power rack. Place feet on floor with knees bent. Grasp bar from rack with overhand and slightly wider than shoulder width grip. Dismount barbell from rack over chest.Lower weight to lower chest until the triceps are completely on the floor. Relax momentarily, then press bar upward until arms are extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Alternating Seated Front Raise|Front Delt|Deltoid, Anterior|Dumbbell|Sit on end of bench with dumbbell in each hand and legs together. Position dumbbells with palms facing inward and arms hanging down straight.Raise one dumbbell forward and upward while turning palms downward as soon as dumbbell clears thigh. Continue raising dumbbell until upper arm is above horizontal. Lower and turn palms inward while dumbbells travels past thigh until arm is in original vertical position. Repeat with opposite arm, alternating movement pattern between arms.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Weighted Twisting Crunch|Obliques|Obliques|Twisting Crunches|Lie supine on floor or bench with knees and hips bent. Hold plate behind neck or on chest with both hands.Flex and twist waist to raise upper torso off surface to one side. Return until back of shoulders return to surface. Repeat to opposite side alternating twists.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
